Date,Open,High,Low,Close,Volume,Symbol
02/03/2022,157.79,157.79,155.25,155.93,1549654,MCB
03/03/2022,156.49,156.5,155.01,155.41,161094,MCB
04/03/2022,155.4,156,153.9,154.01,201337,MCB
07/03/2022,153,154,149.74,149.92,1626736,MCB
08/03/2022,149,150.9,148.75,148.81,1086906,MCB
09/03/2022,148.75,151.2,148.6,149.02,725422,MCB
10/03/2022,149.77,152,149.04,151.09,451799,MCB
11/03/2022,151.74,152.69,150.1,151.91,456475,MCB
14/03/2022,152.89,152.95,151.5,152.06,141196,MCB
15/03/2022,147.98,149.5,147,148.95,195750,MCB
16/03/2022,149.94,150.5,147.5,148.45,225513,MCB
17/03/2022,147.02,148.6,147.02,147.32,118471,MCB
18/03/2022,147.49,147.49,141.99,142.74,1324882,MCB
21/03/2022,142.5,144.5,142.01,143.96,124338,MCB
22/03/2022,144.5,144.72,142.25,142.79,773750,MCB
24/03/2022,142.3,144,141.15,143.31,236520,MCB
25/03/2022,144.5,145,142.51,144.05,133679,MCB
28/03/2022,144.89,144.89,143.05,144.32,71466,MCB
29/03/2022,144.94,145.2,143.89,145,1493313,MCB
30/03/2022,144.8,145,143.46,143.55,143475,MCB
31/03/2022,144,147,143.55,145.66,410654,MCB
01/04/2022,145.4,149.9,144.5,147.41,788322,MCB
04/04/2022,144,147,142.45,143.61,442388,MCB
05/04/2022,144.06,147,143.1,145,411741,MCB
06/04/2022,145.89,146,145,145.32,126349,MCB
07/04/2022,146,146,144.5,144.98,93997,MCB
08/04/2022,147,150.5,146.52,149.3,1146052,MCB
11/04/2022,151.5,154.99,151.5,153.57,1327103,MCB
12/04/2022,154.45,154.45,151.55,152.65,465409,MCB
13/04/2022,153.63,153.63,152.11,152.78,194536,MCB
14/04/2022,153.39,153.39,151.52,152.46,434889,MCB
15/04/2022,153,153,152.01,152.14,131599,MCB
18/04/2022,152,152,150.42,150.59,504173,MCB
19/04/2022,151.8,151.8,148.49,150,484624,MCB
20/04/2022,151.49,151.49,148,148.41,121359,MCB
21/04/2022,148.01,150,147.5,147.97,197916,MCB
22/04/2022,147.55,148.47,147.45,147.99,184807,MCB
25/04/2022,148.99,151.2,147.8,150.79,255676,MCB
26/04/2022,151.35,151.35,149.81,150.02,1977179,MCB
27/04/2022,150.9,152.5,150.01,150.89,375824,MCB
28/04/2022,150.89,151.51,150,150.89,355174,MCB
06/05/2022,150.89,151.5,150,150.69,1943248,MCB
09/05/2022,145.69,145.69,142.2,142.9,545651,MCB
10/05/2022,143.97,143.97,141.12,141.78,586213,MCB
11/05/2022,142.97,142.97,139.9,140.21,501834,MCB
12/05/2022,141.79,141.79,139.02,139.82,495232,MCB
13/05/2022,140.4,141.25,139.2,139.89,363834,MCB
16/05/2022,139,139.89,137.31,137.84,170615,MCB
17/05/2022,139.94,139.94,137.51,138.23,581251,MCB
18/05/2022,138,139.81,136.85,137.11,677278,MCB
19/05/2022,137.1,138.3,137,137.17,275372,MCB
20/05/2022,137.31,138.39,136.5,137.04,437537,MCB
23/05/2022,137.9,137.9,134.9,135.43,455572,MCB
24/05/2022,136.85,136.85,134.35,134.72,727758,MCB
25/05/2022,137.98,137.98,132.5,133.54,859676,MCB
26/05/2022,134.9,135.6,133.26,135,221652,MCB
27/05/2022,135.9,137.44,134.75,135.31,973289,MCB
30/05/2022,137.5,137.5,134.8,135.63,132666,MCB
31/05/2022,136.59,136.59,133,133.82,160054,MCB
01/06/2022,133.99,135,132.9,133.01,1854854,MCB
02/06/2022,133.03,133.7,132,132.33,82761,MCB
03/06/2022,133,133.5,131.5,131.87,127046,MCB
06/06/2022,133.87,133.87,131,131.99,2422100,MCB
07/06/2022,131.05,132.48,130.4,130.94,454841,MCB
08/06/2022,130.11,131.4,130.11,131.17,212919,MCB
09/06/2022,131.5,131.67,130.16,130.54,1080405,MCB
10/06/2022,131.89,131.89,130.15,131.06,37317,MCB
13/06/2022,131,131,123.9,124.42,390755,MCB
14/06/2022,124,125.83,122,123.84,198971,MCB
15/06/2022,122.65,126.75,122.65,125.02,74934,MCB
16/06/2022,126.47,126.5,123.75,125.69,178614,MCB
17/06/2022,126.4,128,125.5,126.86,1656794,MCB
20/06/2022,127.98,128.79,126.03,126.67,98692,MCB
21/06/2022,125.55,128.99,125.55,128.06,149812,MCB
22/06/2022,129,131.19,128,130.69,540953,MCB
23/06/2022,130.06,134,130.06,133.29,254048,MCB
24/06/2022,131.55,134.95,123.3,125.77,824804,MCB
27/06/2022,130,133.5,126.3,130.2,522679,MCB
28/06/2022,130.2,133,127.5,128.97,917037,MCB
29/06/2022,129.99,129.99,119.41,122.34,2949393,MCB
30/06/2022,122.25,123.75,119.9,122.98,2314699,MCB
01/07/2022,122.97,125.74,122.25,125.11,258558,MCB
04/07/2022,125.79,126.35,124.25,125.37,343491,MCB
05/07/2022,125.89,125.89,123.5,124.71,183300,MCB
06/07/2022,125.23,125.9,123.75,124.96,157020,MCB
07/07/2022,126.9,126.9,124.06,125.47,48581,MCB
13/07/2022,125.98,127.5,124,126.61,867908,MCB
14/07/2022,126.88,129.4,126.61,128.27,611722,MCB
15/07/2022,128,128.3,125.49,125.61,588055,MCB
18/07/2022,124.6,125.61,122.5,123.64,227911,MCB
19/07/2022,124,124.49,119.75,120.93,878643,MCB
20/07/2022,120.99,121.96,120.01,121,525801,MCB
21/07/2022,121.47,121.9,118.76,119.23,361920,MCB
22/07/2022,121.85,121.85,117.72,119.46,118156,MCB
25/07/2022,120.98,120.98,118.01,118.27,50343,MCB
26/07/2022,120.49,120.49,117.7,119.01,40287,MCB
27/07/2022,120.45,120.45,118.01,119.54,20389,MCB
28/07/2022,120.79,127.99,118.18,123.37,1042485,MCB
29/07/2022,123.98,123.98,121.11,121.63,1147191,MCB
01/08/2022,121.6,123.18,121.35,122.5,204912,MCB
02/08/2022,124.19,124.19,121.5,122.62,425570,MCB
03/08/2022,123.89,127.4,121.55,125,488072,MCB
04/08/2022,126.99,130,125.61,128.9,528323,MCB
05/08/2022,128.01,132.6,127.8,129.99,1227269,MCB
10/08/2022,131,137,129.02,132.28,570681,MCB
11/08/2022,132.9,133,131,131.18,146755,MCB
12/08/2022,132.7,132.7,129.8,129.95,571038,MCB
15/08/2022,131.05,132,130.07,131.39,457364,MCB
16/08/2022,131.96,133,130.5,130.7,259693,MCB
17/08/2022,131.5,131.99,129.4,129.74,321916,MCB
18/08/2022,130.5,132,129.51,130.54,333045,MCB
19/08/2022,132,132,129.31,129.49,92070,MCB
22/08/2022,131.45,131.45,128,128.32,97968,MCB
23/08/2022,128.76,130.45,128.7,129.27,628478,MCB
24/08/2022,129.98,130,128.55,128.97,197434,MCB
25/08/2022,129.98,129.98,127.4,127.62,330278,MCB
26/08/2022,128.49,128.48,126.4,126.83,433641,MCB
29/08/2022,128.75,128.75,126.1,126.49,1196716,MCB
30/08/2022,124.18,124.18,119.5,120.1,235523,MCB
31/08/2022,120.98,123,119.1,120.42,867973,MCB
01/09/2022,120.6,121.75,120.02,120.41,158568,MCB
02/09/2022,121.49,121.5,119.45,119.56,240330,MCB
05/09/2022,121,121,118.55,119.16,52370,MCB
06/09/2022,119.99,121,119,120.49,602521,MCB
07/09/2022,121.48,121.48,119.5,119.97,49387,MCB
08/09/2022,120,121,119.11,119.43,63673,MCB
09/09/2022,120.82,120.82,119.51,120.14,96986,MCB
12/09/2022,119.23,120.84,119.23,119.77,51344,MCB
13/09/2022,120.6,120.99,119,120.27,171944,MCB
14/09/2022,120.98,120.98,119.61,119.93,149342,MCB
15/09/2022,120.5,120.5,118.73,119.32,1059178,MCB
16/09/2022,120.49,120.49,117.79,117.97,439518,MCB
19/09/2022,118,118.89,117.81,118.07,131679,MCB
20/09/2022,118.96,118.96,116.16,117.24,91919,MCB
21/09/2022,116.52,118.25,116.52,117.5,64881,MCB
22/09/2022,119.29,119.29,115.55,116.82,229179,MCB
23/09/2022,117,118.02,116.5,117.03,305851,MCB
26/09/2022,116.5,118.25,116.5,117.7,603681,MCB
27/09/2022,117.83,120,117.8,119.78,862897,MCB
28/09/2022,120.1,122.5,119.05,119.73,303541,MCB
29/09/2022,119.73,119.98,117.95,118.16,520693,MCB
30/09/2022,117.01,119.99,117.01,119.51,236449,MCB
03/10/2022,118.02,120.76,118.02,119,1020196,MCB
04/10/2022,120.5,120.9,116.5,116.91,367159,MCB
05/10/2022,116.91,117.49,116,116.6,564685,MCB
06/10/2022,117.78,117.78,116.52,117.06,190929,MCB
07/10/2022,117.89,117.89,115.9,117.04,214172,MCB
10/10/2022,117.32,118.39,116.91,117,172224,MCB
11/10/2022,117.5,117.75,116.02,116.5,60489,MCB
12/10/2022,116.11,117.25,115,116.11,93320,MCB
13/10/2022,116.99,117.1,116.05,116.29,104748,MCB
14/10/2022,116.98,117.25,116.25,117.01,139756,MCB
17/10/2022,117.4,117.4,116.02,116.51,134148,MCB
18/10/2022,116.51,116.99,115.77,116.25,141045,MCB
19/10/2022,116.88,118.25,116.88,117.34,108886,MCB
20/10/2022,117,117.88,116.5,116.65,160996,MCB
21/10/2022,117.44,119.44,116,118.61,3213835,MCB
24/10/2022,119.4,120.1,118.71,119,113709,MCB
25/10/2022,117.5,119.5,117.5,119,118092,MCB
26/10/2022,119.25,120.7,118.49,120.14,345420,MCB
27/10/2022,120.5,121.05,119.65,120.49,113513,MCB
28/10/2022,120.99,120.99,119.75,120.51,70661,MCB
31/10/2022,119.46,122.4,119.46,121.66,118912,MCB
01/11/2022,120.55,121.99,120.55,121.02,119775,MCB
02/11/2022,121.99,122,121,121.32,285055,MCB
03/11/2022,117.92,118.5,116.32,118.3,709003,MCB
04/11/2022,118,119,116.99,117.3,225979,MCB
07/11/2022,116.75,118,116.75,117.03,184572,MCB
08/11/2022,117.03,117.97,117.03,117.34,301040,MCB
10/11/2022,118,120,117.05,119.35,491020,MCB
11/11/2022,119.98,122,118.56,119.99,264972,MCB
14/11/2022,118.71,119.9,118.71,119.43,81903,MCB
15/11/2022,119.4,121,119,119.84,336932,MCB
16/11/2022,120,121,119.75,119.98,119896,MCB
17/11/2022,120,120,119.25,119.89,238559,MCB
18/11/2022,120,120.09,118.7,119.44,92044,MCB
21/11/2022,119,120.19,119,119.28,86747,MCB
22/11/2022,119.1,120,118.77,118.92,164511,MCB
23/11/2022,119.89,119.99,118.9,119.01,96102,MCB
24/11/2022,119.5,119.75,119.01,119.63,45890,MCB
25/11/2022,119.99,120.3,118.91,119.13,46832,MCB
28/11/2022,119.5,119.99,118.25,118.87,124184,MCB
29/11/2022,119.55,119.75,118.2,119.36,331379,MCB
30/11/2022,119.5,119.5,118.85,119.31,275627,MCB
01/12/2022,118.5,119.47,118.5,119.16,1612386,MCB
02/12/2022,119.5,119.5,118.55,119.06,391170,MCB
05/12/2022,119.15,119.15,117.75,117.93,194676,MCB
06/12/2022,119.89,119.89,117.5,118.57,263302,MCB
07/12/2022,119.46,119.46,117.61,117.93,513487,MCB
08/12/2022,118.01,119.98,117.13,117.48,876023,MCB
09/12/2022,117.15,118.14,116.75,117.76,631950,MCB
12/12/2022,117.98,118.19,116.75,117.12,125912,MCB
13/12/2022,117.88,119.5,117,119.15,397562,MCB
14/12/2022,119.15,119.15,118.22,118.82,56575,MCB
15/12/2022,119.5,119.5,117.5,117.69,126000,MCB
16/12/2022,118.64,118.64,117.15,117.17,100094,MCB
19/12/2022,118.25,118.25,116.9,117.07,70057,MCB
20/12/2022,117.8,117.8,115.05,115.59,180333,MCB
21/12/2022,115.89,116.9,110.83,111.63,307597,MCB
22/12/2022,113,113,110.75,111.72,412284,MCB
23/12/2022,112,112,110.06,111.49,67208,MCB
26/12/2022,112.35,112.4,111.07,111.46,107594,MCB
27/12/2022,112.48,112.48,110.6,110.91,167456,MCB
28/12/2022,111.8,111.8,108.96,109.16,293657,MCB
29/12/2022,110.99,112.7,108.95,112.09,398271,MCB
30/12/2022,110.5,117,110.5,116.16,842180,MCB
02/01/2023,116.49,117.49,114.5,116.03,103673,MCB
03/01/2023,116.89,117.4,115.05,115.97,174878,MCB
04/01/2023,116.5,116.75,114.25,115.41,123547,MCB
05/01/2023,116.99,116.99,114.9,115.02,110505,MCB
06/01/2023,115.02,116.23,114.01,114.47,31589,MCB
09/01/2023,114,114.99,111.01,112.36,65165,MCB
10/01/2023,113.6,114.1,111.25,112.57,123426,MCB
11/01/2023,113.79,113.79,111.1,112.25,95244,MCB
12/01/2023,112.98,112.98,111.5,111.98,73626,MCB
13/01/2023,111.98,112,111.2,111.51,96463,MCB
16/01/2023,113.4,113.4,111.2,111.62,40445,MCB
17/01/2023,112.97,112.97,109.6,110,275307,MCB
18/01/2023,111,112,109.4,110.37,1088179,MCB
19/01/2023,110.29,110.9,109.05,109.65,413322,MCB
20/01/2023,110,110.3,106.99,108.14,70498,MCB
23/01/2023,109.49,109.49,107.25,107.56,39064,MCB
24/01/2023,107.01,108.5,107.01,108.05,49367,MCB
25/01/2023,108,113.98,108,113.08,258446,MCB
26/01/2023,113,116,112.5,114.63,409976,MCB
27/01/2023,115.5,115.5,111,112.2,102269,MCB
30/01/2023,113.98,114.5,111.3,111.48,94259,MCB
31/01/2023,111.65,113.9,111.51,112.99,133130,MCB
01/02/2023,113.99,114,112.55,113.37,50437,MCB
02/02/2023,114,114.97,112.12,114.17,95518,MCB
03/02/2023,114.95,114.95,112.5,112.95,60069,MCB
06/02/2023,112.95,114,111.51,113.01,321097,MCB
07/02/2023,114.49,114.49,113.01,113.34,97462,MCB
08/02/2023,114.79,116.49,112.07,114.98,1033562,MCB
09/02/2023,115,117.5,115,116.95,685880,MCB
10/02/2023,116.95,118.75,114.72,116.08,420309,MCB
13/02/2023,116.6,117,114.91,115.09,135049,MCB
14/02/2023,115.45,115.45,113.8,113.91,288764,MCB
15/02/2023,114.6,116,113.85,115.43,417131,MCB
16/02/2023,114,115.5,114,115.01,108273,MCB
17/02/2023,115.7,116,114.12,115.38,237868,MCB
20/02/2023,115.3,115.5,114.58,114.98,218657,MCB
21/02/2023,115.84,115.84,114,115.46,75544,MCB
22/02/2023,115,116.99,115,115.59,206052,MCB
23/02/2023,115.85,116.65,115,115.3,122037,MCB
24/02/2023,115.75,115.75,114.3,115.02,342489,MCB
27/02/2023,114.6,117,114.5,116.01,185963,MCB
28/02/2023,116,117.01,115.75,116.86,64829,MCB
01/03/2023,117,118.5,114.5,117.83,7090626,MCB
02/03/2023,118.6,119.01,116.15,118.61,403334,MCB
03/03/2023,118.9,120.15,116.11,120.01,305389,MCB
06/03/2023,119.99,120.01,118.1,119.5,86320,MCB
07/03/2023,119,119.94,117.75,118.01,229725,MCB
08/03/2023,119.89,120,118.01,119.21,59323,MCB
09/03/2023,119.98,119.98,118.5,119.51,92853,MCB
10/03/2023,120.09,121.5,118.25,120.94,217295,MCB
13/03/2023,120.35,121.7,119.02,119.93,401882,MCB
14/03/2023,114,115.49,113.8,115.01,535852,MCB
15/03/2023,115.89,115.89,114,114.41,186203,MCB
16/03/2023,115.49,115.49,114,114.38,359862,MCB
17/03/2023,114.98,115.75,113.95,114.79,145970,MCB
20/03/2023,115.5,115.5,114,114.15,72027,MCB
21/03/2023,115.3,115.3,113.91,114.5,34116,MCB
22/03/2023,115,115.2,114.3,114.79,237328,MCB
24/03/2023,115.5,115.5,114.12,114.16,79834,MCB
27/03/2023,115.99,115.99,113.82,114.02,252204,MCB
28/03/2023,113.85,115.95,113.8,115.56,99294,MCB
29/03/2023,115.95,115.95,114.5,115.39,60340,MCB
30/03/2023,115.95,116,114.55,115.34,24062,MCB
31/03/2023,114.36,115.77,114.16,115,590527,MCB
03/04/2023,114.99,115.75,114.2,115,191205,MCB
04/04/2023,115.01,115.44,114.5,114.99,178922,MCB
05/04/2023,114.5,115,113.91,114.99,431639,MCB
06/04/2023,114.12,116,114.12,115,684888,MCB
07/04/2023,115,115.7,114.9,115.01,495069,MCB
10/04/2023,115.96,115.96,114.1,115.79,320465,MCB
11/04/2023,114.8,116,114.8,115.25,132135,MCB
12/04/2023,113.31,116.55,113.31,115.55,48041,MCB
13/04/2023,115.99,116,115.06,115.33,64106,MCB
17/04/2023,115.51,116,115.25,115.82,78193,MCB
18/04/2023,115.98,116.23,114.65,115.88,431109,MCB
19/04/2023,116.24,117.24,116,117,220743,MCB
20/04/2023,118,119.35,117.39,118.62,1188804,MCB
26/04/2023,118.75,120.5,118.01,118.94,178925,MCB
27/04/2023,118.94,121.1,117.75,120,844487,MCB
28/04/2023,120.99,120.99,119.65,120.05,234469,MCB
02/05/2023,120.94,122.4,111.1,120.64,1243375,MCB
03/05/2023,121.9,122.48,120.5,121.06,1918828,MCB
04/05/2023,121.2,122.69,121.2,121.74,1506515,MCB
05/05/2023,122,123,121.5,121.97,912303,MCB
08/05/2023,115.97,118,114.5,115.45,804680,MCB
09/05/2023,116.4,116.4,114.7,114.87,565198,MCB
10/05/2023,114.65,115.4,114.45,114.86,365036,MCB
11/05/2023,115.15,116.2,114.5,115.01,344085,MCB
12/05/2023,115,115.9,114.8,115.42,230055,MCB
15/05/2023,115.49,116,114.9,115.66,156819,MCB
16/05/2023,115.66,116.5,115.52,116.01,2896743,MCB
17/05/2023,116.5,116.5,115.7,115.76,411981,MCB
18/05/2023,115.99,116.45,114.85,114.96,305148,MCB
19/05/2023,115.5,115.6,114.79,115.44,246924,MCB
22/05/2023,115.35,115.5,114,114.77,188422,MCB
23/05/2023,114.8,115,113.51,114.17,187638,MCB
24/05/2023,114.8,115.09,114.01,114.79,34587,MCB
25/05/2023,115,115.19,114.61,115.02,1441261,MCB
26/05/2023,115.15,116.1,115,115.46,2309611,MCB
29/05/2023,115.8,116,114.09,115.16,1047180,MCB
30/05/2023,115.6,115.6,113.9,114.12,701900,MCB
31/05/2023,114.79,115.6,114.26,115.12,2742558,MCB
01/06/2023,115.61,115.61,114.51,114.79,411229,MCB
02/06/2023,115.79,115.79,114.5,114.76,98548,MCB
05/06/2023,115.59,115.99,114.57,115.85,185403,MCB
06/06/2023,115.32,115.5,114.81,114.96,151479,MCB
07/06/2023,114.61,115.98,114.51,114.94,373912,MCB
08/06/2023,115.4,115.51,110,111.97,376631,MCB
09/06/2023,112.45,113.99,111,112.92,191762,MCB
12/06/2023,113.29,114.11,112.57,114,185323,MCB
13/06/2023,114.2,114.94,113.8,114,536477,MCB
14/06/2023,113.5,114.9,113.5,114.02,96118,MCB
15/06/2023,113.55,116,113.55,114.93,296156,MCB
16/06/2023,115.75,115.75,113.8,114.12,190848,MCB
19/06/2023,115.18,115.18,113.7,113.99,702502,MCB
20/06/2023,114.79,114.79,112.9,113.66,125215,MCB
21/06/2023,112.9,114.2,112.75,112.87,245665,MCB
22/06/2023,114.84,114.84,111.51,112.01,129784,MCB
23/06/2023,112.7,112.7,110.02,110.34,409468,MCB
26/06/2023,110.9,115.49,110.35,115,862075,MCB
27/06/2023,115,115,112.52,114.47,654954,MCB
03/07/2023,117.4,122.8,117.25,122.06,5948888,MCB
04/07/2023,122,122,119.45,119.69,1257189,MCB
05/07/2023,120,120.9,118.71,119,629396,MCB
06/07/2023,120,122.6,118.62,121.69,2732495,MCB
07/07/2023,120.8,122,120.65,120.95,273934,MCB
10/07/2023,120.95,123.65,120,123.14,2003954,MCB
11/07/2023,124,127.6,123.5,126.05,2212393,MCB
12/07/2023,126.05,130,126.05,128.86,3574960,MCB
13/07/2023,131.65,131.75,128,129.04,1288533,MCB
14/07/2023,127.5,130.4,127.5,129,335586,MCB
17/07/2023,129,129.9,127.5,128.17,223404,MCB
18/07/2023,129.44,131,128,130.73,1580303,MCB
19/07/2023,130.9,138.75,130.86,137.91,2554124,MCB
20/07/2023,138.01,139,135,135.66,621230,MCB
21/07/2023,138.2,140.6,135.15,139.76,1564497,MCB
24/07/2023,139.75,145,139.5,144.12,1259937,MCB
25/07/2023,143.99,148.98,143,145.78,1455455,MCB
26/07/2023,146.25,148.35,146.25,147.76,680565,MCB
27/07/2023,148.9,150.56,143,146.92,782410,MCB
31/07/2023,148.06,150.5,146.8,147.4,1315900,MCB
01/08/2023,148.9,149.8,146,147.43,635945,MCB
02/08/2023,147.25,151.99,145.1,149.72,2467706,MCB
03/08/2023,150.5,153.5,149.51,150.08,1486628,MCB
04/08/2023,149.9,152,147.47,147.8,465014,MCB
07/08/2023,147.23,151.75,144.9,145.64,1078695,MCB
08/08/2023,146.45,147,143,146.35,904091,MCB
09/08/2023,146.98,150,146.05,149.11,897962,MCB
10/08/2023,143.76,143.76,135.55,139.47,1392701,MCB
11/08/2023,141,149.93,141,145.75,4390756,MCB
15/08/2023,145.3,145.89,143,143.43,121052,MCB
16/08/2023,144.89,144.89,141.01,143.94,335043,MCB
17/08/2023,140.5,143.75,140.5,141.35,431985,MCB
18/08/2023,141.75,142,139.5,140.25,128602,MCB
21/08/2023,140.9,140.94,136.13,136.92,203509,MCB
22/08/2023,136.16,138,136,136.71,995011,MCB
23/08/2023,136.15,136.98,130.75,134.45,3422066,MCB
24/08/2023,136.49,140.44,136.49,139.89,5534190,MCB
25/08/2023,139.9,140.99,138.74,139.65,762789,MCB
28/08/2023,139,140,138.66,139.24,345279,MCB
29/08/2023,139.75,139.75,136,138.43,183047,MCB
30/08/2023,139.39,139.98,138.01,139.4,4806067,MCB
31/08/2023,137.5,140.4,128.95,129.26,3354645,MCB
01/09/2023,130.94,131.8,127.3,130.5,316942,MCB
04/09/2023,131.94,131.98,129.75,130.09,80576,MCB
05/09/2023,129.01,131,129.01,129.45,88497,MCB
06/09/2023,129.57,130.9,128.5,130.45,101952,MCB
07/09/2023,131,131.5,129,130.37,430503,MCB
08/09/2023,129.05,132.92,129.05,132.16,726128,MCB
11/09/2023,131.05,132.99,130,130.76,649275,MCB
12/09/2023,130.99,130.99,126.5,127.65,2165322,MCB
13/09/2023,128.01,128.01,125.52,125.93,386819,MCB
14/09/2023,125.51,126.98,125.51,126.65,148944,MCB
15/09/2023,125.2,129.58,124.5,125.7,27208683,MCB
18/09/2023,126.82,128.25,126.02,127.16,1091915,MCB
19/09/2023,126.15,128.89,125.76,126.25,1252869,MCB
20/09/2023,126.98,126.98,125.45,126.54,416907,MCB
21/09/2023,126.68,129.55,126.01,129.27,1092615,MCB
22/09/2023,129.48,130.45,127.2,129.81,721236,MCB
25/09/2023,130.25,131.05,128.05,129.43,1793427,MCB
26/09/2023,129.48,130.98,128.9,130.74,505460,MCB
27/09/2023,130.98,131.48,129.11,129.69,811342,MCB
28/09/2023,130.3,130.5,129.1,129.35,333715,MCB
02/10/2023,129.95,130,128.41,129.42,475798,MCB
03/10/2023,129.99,132,129.5,131.53,423583,MCB
04/10/2023,131.5,138,131.48,137.28,1285269,MCB
05/10/2023,137.2,138.4,136.15,137.52,200214,MCB
06/10/2023,137.99,138.38,136.01,136.54,258078,MCB
09/10/2023,137.49,139,135.31,138.68,368256,MCB
10/10/2023,139,140.4,138,139.59,523667,MCB
11/10/2023,139.5,140.8,139.3,139.61,204096,MCB
12/10/2023,140.5,141.48,139.51,139.84,273345,MCB
13/10/2023,140.62,142.99,139.89,142.51,482187,MCB
16/10/2023,144.5,144.99,139,143.97,547339,MCB
17/10/2023,144.5,144.73,141.42,142.24,166280,MCB
18/10/2023,143.25,144,141.6,143.44,256392,MCB
19/10/2023,143.74,146,143.1,145.49,343946,MCB
20/10/2023,146,148,143.6,147.54,312519,MCB
23/10/2023,147.74,149.5,147.5,147.73,395352,MCB
24/10/2023,148.75,148.75,144.9,146.88,239864,MCB
25/10/2023,146.88,151.99,146.88,147.47,883655,MCB
26/10/2023,148.4,150.05,147.84,149.12,808708,MCB
27/10/2023,149.2,149.92,148,148.81,409038,MCB
30/10/2023,148.55,150.75,148.5,150.13,679575,MCB
31/10/2023,150.89,153.97,150.89,152.14,1330493,MCB
01/11/2023,152.5,153.58,152,152.12,418499,MCB
02/11/2023,152.49,153,150.01,150.6,489144,MCB
03/11/2023,143,143,141,142.07,296717,MCB
06/11/2023,142.07,144.98,142.07,143.06,394928,MCB
07/11/2023,144.02,145.8,142.5,143.18,664927,MCB
08/11/2023,143.98,146,142.05,143.26,3814912,MCB
10/11/2023,143.99,148.64,143.51,148.03,3327348,MCB
13/11/2023,147.47,155.97,147.47,154.29,789323,MCB
14/11/2023,155.3,155.3,152,152.81,1183880,MCB
15/11/2023,152.81,152.81,149,149.82,581773,MCB
16/11/2023,149.01,150,147.75,149.89,754597,MCB
17/11/2023,150.24,151.5,149.01,149.9,677037,MCB
20/11/2023,149,150.1,148.15,149.9,317411,MCB
21/11/2023,149.1,150.29,149.1,149.77,441722,MCB
22/11/2023,149.99,152.4,149.23,151.49,1222354,MCB
23/11/2023,150.15,155.5,150.15,153.7,650575,MCB
24/11/2023,155.99,159,153,157.3,788577,MCB
27/11/2023,158,166,157.01,163.9,937512,MCB
28/11/2023,165.99,175,165.5,172.57,1806815,MCB
29/11/2023,174.49,176,168.11,173.88,1940586,MCB
30/11/2023,176.5,176.5,166.1,167.75,1823395,MCB
01/12/2023,167.75,169.8,166.55,169.35,523438,MCB
04/12/2023,170,170.05,168.01,168.74,333724,MCB
05/12/2023,169.93,170.5,168.1,169.57,831451,MCB
06/12/2023,171.5,171.5,169.5,170.96,481154,MCB
07/12/2023,171.8,178.5,170.96,176.37,1355456,MCB
08/12/2023,177,189.6,176.52,189.6,2588728,MCB
11/12/2023,191.11,203.82,187.11,191.57,2213202,MCB
12/12/2023,193.5,193.5,184.1,186.19,624853,MCB
13/12/2023,186,189,182,183.29,829624,MCB
14/12/2023,181.12,186.99,180.15,185.43,562452,MCB
15/12/2023,186.94,189.99,183.1,188.83,732140,MCB
18/12/2023,189.9,189.9,184.5,185.29,144423,MCB
19/12/2023,181.01,184.12,171.39,173.3,881801,MCB
20/12/2023,170.01,174.95,167,172.73,1926350,MCB
21/12/2023,171.01,174.4,167.95,170.19,1120340,MCB
22/12/2023,171.95,171.95,167,167.77,547691,MCB
26/12/2023,166.99,169.7,162,168.16,939531,MCB
27/12/2023,168,171.5,165.1,170.43,689702,MCB
28/12/2023,171.25,175.87,171,174.21,733636,MCB
29/12/2023,175.97,175.97,171.05,172.55,308816,MCB
01/01/2024,171.25,180,171.25,179.07,317535,MCB
02/01/2024,179.94,181.43,177.8,178.16,293301,MCB
03/01/2024,178,180,176.11,176.99,445499,MCB
04/01/2024,178.55,178.55,175.28,176.69,73947,MCB
05/01/2024,175.15,177.8,174.5,177.11,334883,MCB
08/01/2024,177.75,177.8,175,175.18,137216,MCB
09/01/2024,176.19,177,173.5,175.02,387254,MCB
10/01/2024,175.09,175.76,174.02,175.37,129254,MCB
11/01/2024,175,176,174,175.17,156553,MCB
12/01/2024,175.2,178.5,173.5,175.39,342848,MCB
15/01/2024,175.5,177.8,175.5,176.21,149221,MCB
16/01/2024,177.25,177.3,173.51,175,156158,MCB
17/01/2024,174.02,177,174.02,175.96,199819,MCB
18/01/2024,176.79,177.75,173.11,176.31,258712,MCB
19/01/2024,177.87,178.78,176.11,177.53,160238,MCB
22/01/2024,177.9,178.8,176.2,178.13,317787,MCB
23/01/2024,179.18,180,177.2,178.18,1285313,MCB
24/01/2024,178.32,179.48,177,178.23,173479,MCB
25/01/2024,178.99,180.02,177.7,177.78,387122,MCB
26/01/2024,178.9,178.99,176.22,177.88,1499028,MCB
29/01/2024,178.88,178.88,174.6,175.67,381346,MCB
30/01/2024,177.75,179.96,176,178.21,759027,MCB
31/01/2024,177.05,180,177.05,179.05,287765,MCB
01/02/2024,180.99,181,177.51,180.23,176938,MCB
02/02/2024,180.23,184.7,180.23,184.04,195987,MCB
06/02/2024,184,189.01,183,185.76,1607305,MCB
07/02/2024,186.05,186.85,185.02,185.61,305260,MCB
09/02/2024,185.96,190,180.1,183.76,156627,MCB
12/02/2024,181.05,185,181.01,182.14,352317,MCB
